url_path,views_total,views_unique
/vishal2376/git-coach,42,38
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,4,4
/vishal2376/git-coach/releases/tag/v5.2,3,3
/vishal2376/git-coach/issues,2,2
/vishal2376/git-coach/pulls,2,2
/vishal2376/git-coach/tree/master/app,2,2
/vishal2376/git-coach/blob/master/app/src/main/assets/en/git_commands.json,1,1
/vishal2376/git-coach/blob/master/app/src/main/assets/en/git_quiz.json,1,1
/vishal2376/git-coach/blob/master/app/src/main/res/layout/activity_splash_screen.xml,1,1
/vishal2376/git-coach/blob/master/app/src/main/res/layout/nav_header.xml,1,1
