url_path,views_total,views_unique
/vishal2376/git-coach,40,21
/vishal2376/git-coach/blob/master/screenshots/cmdG.jpg,4,2
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,4,2
/vishal2376/git-coach/tree/master/app,3,2
/vishal2376/git-coach/compare/translations...JustCyanite:git-coach:translations,3,1
/vishal2376/git-coach/fork,3,1
/vishal2376/git-coach/new/translations,3,1
/vishal2376/git-coach/pull/39,3,1
/vishal2376/git-coach/blob/master/app/src/main/assets/en/git_quiz.json,2,1
/vishal2376/git-coach/blob/master/fastlane/metadata/android/en-US/changelogs/15.txt,2,1
