url_path,views_total,views_unique
/vishal2376/git-coach,44,34
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,5,5
/vishal2376/git-coach/releases/tag/v5.2,3,3
/vishal2376/git-coach/forks,2,1
/vishal2376/git-coach/actions,1,1
/vishal2376/git-coach/activity,1,1
/vishal2376/git-coach/blob/master/screenshots/cmdB.jpg,1,1
/vishal2376/git-coach/blob/master/screenshots/cmdG.jpg,1,1
/vishal2376/git-coach/blob/master/screenshots/cmdR.jpg,1,1
/vishal2376/git-coach/blob/master/screenshots/cmdY.jpg,1,1
