time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-29 00:00:00+00:00,4,4,4.0,4.0
2025-11-30 00:00:00+00:00,4,4,3.0,2.0
2025-12-01 00:00:00+00:00,56,17,1.0,1.0
2025-12-02 00:00:00+00:00,16,6,4.0,4.0
2025-12-03 00:00:00+00:00,110,26,1.0,1.0
2025-12-04 00:00:00+00:00,2,2,6.0,5.0
2025-12-05 00:00:00+00:00,13,9,5.0,3.0
2025-12-06 00:00:00+00:00,10,6,1.0,1.0
2025-12-07 00:00:00+00:00,12,4,4.0,4.0
2025-12-08 00:00:00+00:00,9,5,2.0,2.0
2025-12-09 00:00:00+00:00,11,6,7.0,3.0
2025-12-10 00:00:00+00:00,3,3,2.0,1.0
2025-12-11 00:00:00+00:00,3,3,3.0,2.0
2025-12-12 00:00:00+00:00,1,1,,
