url_path,views_total,views_unique
/vishal2376/git-coach,100,50
/vishal2376/git-coach/blob/master/screenshots/lesson.jpg,9,9
/vishal2376/git-coach/releases/tag/v5.2,6,5
/vishal2376/git-coach/blob/master/screenshots/cmdY.jpg,2,2
/vishal2376/git-coach/blob/master/app/src/main/res/layout/git_lesson_item.xml,2,1
/vishal2376/git-coach/tree/master/app/src/main,2,1
/vishal2376/git-coach/tree/master/app/src/main/assets,2,1
/vishal2376/git-coach/blob/master/app/src/main/assets/en/git_commands.json,1,1
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/GitApplication.kt,1,1
/vishal2376/git-coach/blob/master/app/src/main/java/com/vishal2376/gitcoach/MainActivity.kt,1,1
